Format Version,1.21,Take Name,Outdoor_2018_05_17_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-05-17 08.10.51 PM,Total Frames in Take,44265,Total Exported Frames,44265,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
20831,173.591667,-0.015121,0.978773,-0.006378,-0.204288,0.816492,0.216310,-0.304664,0.000107
20832,173.600000,-0.015094,0.978654,-0.006629,-0.204851,0.816370,0.216228,-0.304910,0.000073
20833,173.608333,-0.014856,0.978625,-0.006647,-0.205007,0.816438,0.216184,-0.304947,0.000054
20834,173.616667,-0.015120,0.978773,-0.006379,-0.204292,0.816492,0.216310,-0.304665,0.000107
20835,173.625000,-0.014986,0.978714,-0.006682,-0.204571,0.816380,0.216214,-0.304852,0.000054
20836,173.633333,-0.014871,0.978623,-0.006644,-0.205016,0.816437,0.216186,-0.304949,0.000055
20837,173.641667,-0.014990,0.978714,-0.006679,-0.204572,0.816380,0.216214,-0.304852,0.000054
20838,173.650000,-0.014859,0.978625,-0.006649,-0.205007,0.816439,0.216184,-0.304947,0.000054
20839,173.658333,-0.014992,0.978685,-0.006346,-0.204722,0.816551,0.216281,-0.304758,0.000104
20840,173.666667,-0.014890,0.978747,-0.006398,-0.204430,0.816563,0.216268,-0.304697,0.000083
20841,173.675000,-0.014995,0.978686,-0.006346,-0.204714,0.816552,0.216281,-0.304756,0.000103
20842,173.683333,-0.014852,0.978627,-0.006651,-0.204996,0.816440,0.216183,-0.304944,0.000053
20843,173.691667,-0.014985,0.978713,-0.006680,-0.204576,0.816379,0.216213,-0.304854,0.000055
20844,173.700000,-0.015225,0.978742,-0.006658,-0.204419,0.816311,0.216257,-0.304817,0.000073
20845,173.708333,-0.014809,0.978355,-0.006359,-0.206304,0.816962,0.216257,-0.304938,0.000577
20846,173.716667,-0.014662,0.978294,-0.006401,-0.206604,0.816989,0.216234,-0.305012,0.000529
20847,173.725000,-0.015170,0.978326,-0.006548,-0.206408,0.816744,0.216242,-0.305037,0.000611
20848,173.733333,-0.015341,0.978726,-0.006647,-0.204490,0.816326,0.216279,-0.304835,0.000069
20849,173.741667,-0.014982,0.978716,-0.006682,-0.204563,0.816381,0.216213,-0.304850,0.000053
20850,173.750000,-0.015122,0.978773,-0.006377,-0.204288,0.816492,0.216310,-0.304664,0.000106
20851,173.758333,-0.014989,0.978715,-0.006678,-0.204569,0.816380,0.216213,-0.304852,0.000054
20852,173.766667,-0.015217,0.978740,-0.006661,-0.204429,0.816309,0.216256,-0.304819,0.000074
20853,173.775000,-0.014864,0.978626,-0.006651,-0.205001,0.816440,0.216186,-0.304945,0.000054
20854,173.783333,-0.015094,0.978653,-0.006628,-0.204858,0.816369,0.216228,-0.304912,0.000074
20855,173.791667,-0.014910,0.978315,-0.006632,-0.206479,0.816790,0.216204,-0.305062,0.000561
20856,173.800000,-0.014985,0.978714,-0.006679,-0.204574,0.816379,0.216213,-0.304853,0.000054
20857,173.808333,-0.014979,0.978716,-0.006682,-0.204564,0.816381,0.216212,-0.304850,0.000053
20858,173.816667,-0.015094,0.978654,-0.006628,-0.204851,0.816370,0.216228,-0.304910,0.000073
20859,173.825000,-0.015343,0.978726,-0.006648,-0.204489,0.816326,0.216280,-0.304834,0.000069
20860,173.833333,-0.014861,0.978626,-0.006649,-0.205004,0.816439,0.216185,-0.304946,0.000054
20861,173.841667,-0.014868,0.978624,-0.006642,-0.205013,0.816438,0.216185,-0.304949,0.000055
20862,173.850000,-0.014857,0.978625,-0.006649,-0.205010,0.816438,0.216184,-0.304948,0.000055
20863,173.858333,-0.015383,0.978259,-0.006475,-0.206715,0.816740,0.216275,-0.305101,0.000597
20864,173.866667,-0.014842,0.978623,-0.006652,-0.205017,0.816436,0.216181,-0.304949,0.000056
20865,173.875000,-0.014862,0.978626,-0.006648,-0.205003,0.816439,0.216185,-0.304946,0.000054
20866,173.883333,-0.014983,0.978714,-0.006680,-0.204572,0.816380,0.216213,-0.304852,0.000054
20867,173.891667,-0.014859,0.978625,-0.006649,-0.205007,0.816439,0.216184,-0.304947,0.000054
20868,173.900000,-0.014860,0.978627,-0.006648,-0.205000,0.816440,0.216185,-0.304945,0.000054
20869,173.908333,-0.014862,0.978628,-0.006648,-0.204993,0.816441,0.216185,-0.304943,0.000053
20870,173.916667,-0.014984,0.978714,-0.006678,-0.204571,0.816380,0.216213,-0.304852,0.000054
20871,173.925000,-0.014858,0.978625,-0.006649,-0.205007,0.816438,0.216184,-0.304947,0.000054
20872,173.933333,-0.014760,0.978656,-0.006365,-0.204874,0.816620,0.216238,-0.304794,0.000084
20873,173.941667,-0.015125,0.978774,-0.006376,-0.204282,0.816493,0.216311,-0.304662,0.000105
20874,173.950000,-0.015220,0.978743,-0.006661,-0.204418,0.816311,0.216257,-0.304816,0.000073
20875,173.958333,-0.015217,0.978741,-0.006661,-0.204428,0.816309,0.216256,-0.304819,0.000074
20876,173.966667,-0.015094,0.978654,-0.006630,-0.204852,0.816370,0.216228,-0.304910,0.000073
20877,173.975000,-0.014987,0.978713,-0.006682,-0.204576,0.816379,0.216214,-0.304853,0.000054
20878,173.983333,-0.014983,0.978715,-0.006681,-0.204569,0.816380,0.216213,-0.304852,0.000054
20879,173.991667,-0.014857,0.978625,-0.006649,-0.205009,0.816438,0.216184,-0.304947,0.000055
20880,174.000000,-0.015217,0.978741,-0.006659,-0.204427,0.816309,0.216256,-0.304819,0.000074
20881,174.008333,-0.015222,0.978742,-0.006663,-0.204420,0.816311,0.216258,-0.304817,0.000073
20882,174.016667,-0.014987,0.978714,-0.006680,-0.204573,0.816379,0.216214,-0.304853,0.000054
20883,174.025000,-0.015221,0.978742,-0.006659,-0.204421,0.816310,0.216256,-0.304817,0.000073
20884,174.033333,-0.015115,0.978670,-0.006332,-0.204785,0.816567,0.216304,-0.304774,0.000099
20885,174.041667,-0.014988,0.978715,-0.006678,-0.204569,0.816380,0.216214,-0.304852,0.000054
20886,174.050000,-0.014859,0.978625,-0.006650,-0.205007,0.816439,0.216185,-0.304947,0.000054
20887,174.058333,-0.015341,0.978726,-0.006646,-0.204490,0.816326,0.216279,-0.304834,0.000069
20888,174.066667,-0.014862,0.978626,-0.006651,-0.205003,0.816440,0.216185,-0.304945,0.000054
20889,174.075000,-0.015217,0.978740,-0.006662,-0.204431,0.816309,0.216256,-0.304820,0.000074
20890,174.083333,-0.014857,0.978627,-0.006647,-0.204999,0.816440,0.216184,-0.304945,0.000054
20891,174.091667,-0.014983,0.978714,-0.006680,-0.204575,0.816379,0.216213,-0.304853,0.000054
20892,174.100000,-0.014987,0.978713,-0.006681,-0.204577,0.816379,0.216214,-0.304854,0.000054
20893,174.108333,-0.015082,0.978250,-0.007028,-0.206761,0.816927,0.216153,-0.305048,0.000522
20894,174.116667,-0.014990,0.978713,-0.006681,-0.204578,0.816379,0.216214,-0.304854,0.000055
20895,174.125000,-0.014857,0.978625,-0.006649,-0.205009,0.816438,0.216184,-0.304947,0.000055
20896,174.133333,-0.014990,0.978714,-0.006680,-0.204573,0.816380,0.216214,-0.304853,0.000054
20897,174.141667,-0.015090,0.978655,-0.006628,-0.204850,0.816370,0.216227,-0.304910,0.000073
20898,174.150000,-0.014758,0.978249,-0.006676,-0.206800,0.816819,0.216180,-0.305137,0.000514
20899,174.158333,-0.014894,0.978745,-0.006393,-0.204442,0.816561,0.216267,-0.304700,0.000084
20900,174.166667,-0.015221,0.978743,-0.006661,-0.204418,0.816311,0.216257,-0.304816,0.000073
20901,174.175000,-0.014854,0.978625,-0.006651,-0.205009,0.816438,0.216184,-0.304948,0.000055
20902,174.183333,-0.015341,0.978726,-0.006646,-0.204490,0.816326,0.216279,-0.304835,0.000069
20903,174.191667,-0.014862,0.978626,-0.006651,-0.205003,0.816440,0.216185,-0.304945,0.000054
20904,174.200000,-0.015302,0.978706,-0.007036,-0.204573,0.816494,0.216186,-0.304747,0.000073
20905,174.208333,-0.015299,0.978316,-0.006508,-0.206451,0.816755,0.216263,-0.305048,0.000597
20906,174.216667,-0.015553,0.978752,-0.006630,-0.204350,0.816260,0.216319,-0.304802,0.000088
20907,174.225000,-0.014995,0.978714,-0.006678,-0.204571,0.816380,0.216215,-0.304852,0.000054
20908,174.233333,-0.015176,0.978619,-0.007006,-0.205003,0.816554,0.216157,-0.304839,0.000073
20909,174.241667,-0.015743,0.978658,-0.006958,-0.204774,0.816435,0.216263,-0.304787,0.000106
20910,174.250000,-0.015407,0.978648,-0.006988,-0.204848,0.816484,0.216200,-0.304803,0.000093
20911,174.258333,-0.014764,0.978657,-0.006364,-0.204872,0.816620,0.216238,-0.304793,0.000084
20912,174.266667,-0.014994,0.978291,-0.006776,-0.206582,0.817093,0.216202,-0.304928,0.000540
20913,174.275000,-0.014914,0.978317,-0.006631,-0.206471,0.816791,0.216204,-0.305060,0.000561
20914,174.283333,-0.015119,0.978772,-0.006378,-0.204295,0.816491,0.216310,-0.304666,0.000107
20915,174.291667,-0.015344,0.978728,-0.006646,-0.204480,0.816328,0.216280,-0.304832,0.000068
20916,174.300000,-0.015122,0.978773,-0.006374,-0.204288,0.816492,0.216310,-0.304664,0.000107
20917,174.308333,-0.015122,0.978775,-0.006379,-0.204281,0.816493,0.216311,-0.304662,0.000105
20918,174.316667,-0.015217,0.978740,-0.006662,-0.204430,0.816309,0.216256,-0.304820,0.000074
20919,174.325000,-0.015089,0.978652,-0.006629,-0.204860,0.816369,0.216227,-0.304913,0.000074
20920,174.333333,-0.014986,0.978713,-0.006682,-0.204576,0.816379,0.216214,-0.304853,0.000054
20921,174.341667,-0.015346,0.978728,-0.006646,-0.204478,0.816328,0.216280,-0.304831,0.000068
20922,174.350000,-0.014887,0.978745,-0.006397,-0.204440,0.816561,0.216267,-0.304700,0.000084
20923,174.358333,-0.014988,0.978715,-0.006678,-0.204569,0.816380,0.216214,-0.304852,0.000054
20924,174.366667,-0.014890,0.978745,-0.006395,-0.204438,0.816561,0.216267,-0.304699,0.000084
20925,174.375000,-0.015126,0.978775,-0.006376,-0.204278,0.816493,0.216311,-0.304661,0.000105
20926,174.383333,-0.014990,0.978714,-0.006680,-0.204571,0.816380,0.216214,-0.304852,0.000054
20927,174.391667,-0.014873,0.978623,-0.006644,-0.205017,0.816437,0.216186,-0.304949,0.000055
20928,174.400000,-0.015089,0.978653,-0.006628,-0.204859,0.816369,0.216227,-0.304912,0.000074
20929,174.408333,-0.014859,0.978625,-0.006649,-0.205008,0.816438,0.216184,-0.304947,0.000055
20930,174.416667,-0.014987,0.978713,-0.006682,-0.204575,0.816379,0.216214,-0.304853,0.000054
20931,174.425000,-0.015135,0.978660,-0.006630,-0.204819,0.816376,0.216237,-0.304901,0.000070
20932,174.433333,-0.014911,0.978314,-0.006632,-0.206482,0.816790,0.216204,-0.305062,0.000561
20933,174.441667,-0.014862,0.978625,-0.006648,-0.205009,0.816438,0.216185,-0.304947,0.000055
20934,174.450000,-0.014986,0.978714,-0.006678,-0.204574,0.816379,0.216213,-0.304853,0.000054
20935,174.458333,-0.014990,0.978713,-0.006681,-0.204577,0.816379,0.216214,-0.304854,0.000054
20936,174.466667,-0.014862,0.978625,-0.006649,-0.205008,0.816439,0.216185,-0.304947,0.000054
20937,174.475000,-0.014989,0.978714,-0.006680,-0.204573,0.816380,0.216214,-0.304853,0.000054
20938,174.483333,-0.014985,0.978713,-0.006679,-0.204578,0.816379,0.216213,-0.304854,0.000055
20939,174.491667,-0.015217,0.978741,-0.006662,-0.204426,0.816312,0.216256,-0.304818,0.000073
20940,174.500000,-0.014987,0.978713,-0.006680,-0.204575,0.816379,0.216214,-0.304853,0.000055
20941,174.508333,-0.014858,0.978626,-0.006650,-0.205003,0.816439,0.216184,-0.304946,0.000054
20942,174.516667,-0.014990,0.978714,-0.006680,-0.204573,0.816380,0.216214,-0.304853,0.000054
20943,174.525000,-0.015171,0.978327,-0.006548,-0.206406,0.816745,0.216243,-0.305036,0.000611
20944,174.533333,-0.014839,0.978624,-0.006652,-0.205014,0.816437,0.216181,-0.304949,0.000056
20945,174.541667,-0.014986,0.978713,-0.006678,-0.204575,0.816379,0.216213,-0.304854,0.000054
20946,174.550000,-0.014857,0.978625,-0.006650,-0.205008,0.816438,0.216184,-0.304947,0.000055
20947,174.558333,-0.014990,0.978714,-0.006680,-0.204573,0.816380,0.216214,-0.304853,0.000054
20948,174.566667,-0.014759,0.978657,-0.006367,-0.204872,0.816621,0.216238,-0.304793,0.000084
20949,174.575000,-0.015216,0.978640,-0.006617,-0.204911,0.816387,0.216251,-0.304925,0.000068
20950,174.583333,-0.014760,0.978249,-0.006675,-0.206801,0.816819,0.216181,-0.305137,0.000514
20951,174.591667,-0.014858,0.978625,-0.006648,-0.205006,0.816439,0.216184,-0.304947,0.000054
20952,174.600000,-0.014992,0.978714,-0.006679,-0.204570,0.816380,0.216214,-0.304852,0.000054
20953,174.608333,-0.015170,0.978327,-0.006548,-0.206406,0.816745,0.216243,-0.305036,0.000611
20954,174.616667,-0.015218,0.978740,-0.006662,-0.204429,0.816309,0.216256,-0.304819,0.000074
20955,174.625000,-0.015725,0.978338,-0.007549,-0.206276,0.816967,0.216112,-0.304940,0.000582
20956,174.633333,-0.014861,0.978627,-0.006647,-0.204998,0.816440,0.216184,-0.304944,0.000053
20957,174.641667,-0.015166,0.978325,-0.006549,-0.206416,0.816743,0.216242,-0.305038,0.000612
20958,174.650000,-0.015217,0.978741,-0.006659,-0.204426,0.816309,0.216256,-0.304819,0.000074
20959,174.658333,-0.015216,0.978640,-0.006616,-0.204912,0.816387,0.216251,-0.304925,0.000068
20960,174.666667,-0.015085,0.978652,-0.006630,-0.204863,0.816369,0.216226,-0.304913,0.000074
20961,174.675000,-0.014986,0.978713,-0.006682,-0.204576,0.816379,0.216214,-0.304853,0.000054
20962,174.683333,-0.014994,0.978715,-0.006678,-0.204566,0.816381,0.216215,-0.304851,0.000053
20963,174.691667,-0.015230,0.978641,-0.006613,-0.204907,0.816388,0.216253,-0.304924,0.000067
20964,174.700000,-0.014856,0.978625,-0.006649,-0.205008,0.816438,0.216184,-0.304947,0.000055
20965,174.708333,-0.015218,0.978740,-0.006663,-0.204429,0.816309,0.216257,-0.304819,0.000074
20966,174.716667,-0.014992,0.978714,-0.006686,-0.204571,0.816380,0.216216,-0.304852,0.000054
20967,174.725000,-0.014854,0.978627,-0.006650,-0.205000,0.816440,0.216184,-0.304945,0.000054
20968,174.733333,-0.014990,0.978714,-0.006681,-0.204573,0.816380,0.216214,-0.304852,0.000054
20969,174.741667,-0.014858,0.978625,-0.006650,-0.205007,0.816439,0.216184,-0.304947,0.000054
20970,174.750000,-0.014990,0.978714,-0.006680,-0.204573,0.816380,0.216214,-0.304853,0.000054
20971,174.758333,-0.014545,0.978657,-0.006178,-0.204890,0.816472,0.216243,-0.304927,0.000059
20972,174.766667,-0.015217,0.978741,-0.006658,-0.204427,0.816309,0.216256,-0.304819,0.000074
20973,174.775000,-0.015219,0.978741,-0.006662,-0.204425,0.816310,0.216257,-0.304818,0.000074
20974,174.783333,-0.015221,0.978742,-0.006661,-0.204421,0.816310,0.216257,-0.304817,0.000074
20975,174.791667,-0.015460,0.978785,-0.006344,-0.204207,0.816443,0.216373,-0.304646,0.000125
20976,174.800000,-0.014761,0.978658,-0.006366,-0.204866,0.816621,0.216238,-0.304792,0.000083
20977,174.808333,-0.014788,0.978653,-0.006351,-0.204889,0.816618,0.216240,-0.304799,0.000085
20978,174.816667,-0.014854,0.978626,-0.006652,-0.205001,0.816440,0.216184,-0.304945,0.000054
20979,174.825000,-0.014827,0.978623,-0.006659,-0.205020,0.816435,0.216179,-0.304950,0.000057
20980,174.833333,-0.015217,0.978740,-0.006662,-0.204430,0.816309,0.216256,-0.304820,0.000074
20981,174.841667,-0.015091,0.978655,-0.006628,-0.204850,0.816370,0.216227,-0.304910,0.000073
20982,174.850000,-0.015554,0.978752,-0.006628,-0.204350,0.816260,0.216319,-0.304802,0.000088
20983,174.858333,-0.014857,0.978626,-0.006648,-0.205001,0.816439,0.216184,-0.304945,0.000054
20984,174.866667,-0.014854,0.978625,-0.006650,-0.205006,0.816439,0.216183,-0.304946,0.000054
20985,174.875000,-0.014767,0.978250,-0.006673,-0.206796,0.816819,0.216182,-0.305136,0.000513
20986,174.883333,-0.014857,0.978625,-0.006648,-0.205006,0.816438,0.216184,-0.304947,0.000054
20987,174.891667,-0.014872,0.978629,-0.006646,-0.204988,0.816442,0.216187,-0.304942,0.000052
20988,174.900000,-0.015093,0.978655,-0.006633,-0.204849,0.816372,0.216228,-0.304909,0.000072
20989,174.908333,-0.014988,0.978713,-0.006680,-0.204575,0.816379,0.216214,-0.304853,0.000054
20990,174.916667,-0.015122,0.978773,-0.006380,-0.204287,0.816492,0.216311,-0.304664,0.000106
20991,174.925000,-0.014763,0.978658,-0.006364,-0.204864,0.816621,0.216238,-0.304791,0.000083
20992,174.933333,-0.015123,0.978773,-0.006375,-0.204289,0.816491,0.216310,-0.304665,0.000107
20993,174.941667,-0.014889,0.978746,-0.006398,-0.204433,0.816562,0.216268,-0.304698,0.000083
20994,174.950000,-0.014988,0.978715,-0.006678,-0.204569,0.816380,0.216214,-0.304852,0.000054
20995,174.958333,-0.014761,0.978656,-0.006365,-0.204874,0.816620,0.216238,-0.304793,0.000084
20996,174.966667,-0.015221,0.978743,-0.006662,-0.204419,0.816311,0.216257,-0.304816,0.000073
20997,174.975000,-0.014764,0.978249,-0.006674,-0.206800,0.816819,0.216181,-0.305137,0.000513
20998,174.983333,-0.014986,0.978713,-0.006682,-0.204576,0.816379,0.216214,-0.304853,0.000054
20999,174.991667,-0.014858,0.978625,-0.006648,-0.205008,0.816438,0.216184,-0.304947,0.000054
21000,175.000000,-0.014989,0.978714,-0.006680,-0.204573,0.816380,0.216214,-0.304853,0.000054
21001,175.008333,-0.014858,0.978625,-0.006649,-0.205007,0.816439,0.216184,-0.304947,0.000054
21002,175.016667,-0.014990,0.978714,-0.006680,-0.204573,0.816380,0.216214,-0.304853,0.000054
21003,175.025000,-0.015220,0.978742,-0.006660,-0.204420,0.816311,0.216257,-0.304817,0.000073
21004,175.033333,-0.015093,0.978654,-0.006631,-0.204852,0.816370,0.216228,-0.304910,0.000073
21005,175.041667,-0.015176,0.978619,-0.007005,-0.205003,0.816554,0.216157,-0.304839,0.000073
21006,175.050000,-0.014987,0.978715,-0.006677,-0.204569,0.816380,0.216213,-0.304852,0.000054
21007,175.058333,-0.014867,0.978626,-0.006647,-0.205001,0.816440,0.216186,-0.304945,0.000054
21008,175.066667,-0.014990,0.978714,-0.006679,-0.204572,0.816380,0.216214,-0.304852,0.000054
21009,175.075000,-0.014858,0.978625,-0.006649,-0.205007,0.816439,0.216184,-0.304947,0.000054
21010,175.083333,-0.014860,0.978627,-0.006649,-0.205000,0.816440,0.216185,-0.304945,0.000054
21011,175.091667,-0.014984,0.978714,-0.006678,-0.204571,0.816380,0.216213,-0.304852,0.000054
21012,175.100000,-0.015123,0.978773,-0.006377,-0.204287,0.816492,0.216310,-0.304664,0.000106
21013,175.108333,-0.015094,0.978654,-0.006629,-0.204851,0.816370,0.216228,-0.304910,0.000073
21014,175.116667,-0.014986,0.978713,-0.006681,-0.204579,0.816379,0.216214,-0.304854,0.000055
21015,175.125000,-0.014858,0.978626,-0.006654,-0.205003,0.816440,0.216185,-0.304945,0.000054
21016,175.133333,-0.014990,0.978714,-0.006679,-0.204572,0.816380,0.216214,-0.304853,0.000054
21017,175.141667,-0.014857,0.978625,-0.006650,-0.205008,0.816438,0.216184,-0.304947,0.000055
21018,175.150000,-0.015217,0.978741,-0.006659,-0.204427,0.816309,0.216256,-0.304819,0.000074
21019,175.158333,-0.014861,0.978626,-0.006650,-0.205003,0.816440,0.216185,-0.304945,0.000054
21020,175.166667,-0.014984,0.978713,-0.006679,-0.204575,0.816379,0.216213,-0.304853,0.000054
21021,175.175000,-0.015300,0.978706,-0.007039,-0.204578,0.816493,0.216186,-0.304747,0.000074
21022,175.183333,-0.014497,0.978332,-0.007286,-0.206407,0.816642,0.216219,-0.305180,0.000513
21023,175.191667,-0.015217,0.978740,-0.006659,-0.204429,0.816309,0.216256,-0.304819,0.000074
21024,175.200000,-0.014858,0.978626,-0.006651,-0.205003,0.816440,0.216185,-0.304945,0.000054
21025,175.208333,-0.015217,0.978740,-0.006660,-0.204430,0.816309,0.216256,-0.304820,0.000074
21026,175.216667,-0.014991,0.978714,-0.006680,-0.204570,0.816380,0.216214,-0.304852,0.000054
21027,175.225000,-0.015211,0.978742,-0.006665,-0.204424,0.816315,0.216256,-0.304817,0.000072
21028,175.233333,-0.014856,0.978627,-0.006648,-0.205000,0.816440,0.216184,-0.304945,0.000054
21029,175.241667,-0.015302,0.978706,-0.007037,-0.204573,0.816494,0.216186,-0.304746,0.000073
21030,175.250000,-0.014987,0.978715,-0.006678,-0.204568,0.816380,0.216213,-0.304851,0.000054
21031,175.258333,-0.015086,0.978653,-0.006630,-0.204858,0.816369,0.216226,-0.304912,0.000074
21032,175.266667,-0.015092,0.978653,-0.006628,-0.204857,0.816369,0.216227,-0.304912,0.000074
21033,175.275000,-0.014977,0.978713,-0.006683,-0.204577,0.816379,0.216212,-0.304854,0.000055
21034,175.283333,-0.014856,0.978626,-0.006650,-0.205002,0.816439,0.216184,-0.304945,0.000054
21035,175.291667,-0.014857,0.978626,-0.006649,-0.205001,0.816440,0.216184,-0.304945,0.000054
21036,175.300000,-0.014857,0.978627,-0.006649,-0.205000,0.816440,0.216184,-0.304945,0.000054
21037,175.308333,-0.014985,0.978714,-0.006678,-0.204571,0.816380,0.216213,-0.304852,0.000054
21038,175.316667,-0.014989,0.978713,-0.006681,-0.204577,0.816379,0.216214,-0.304854,0.000054
21039,175.325000,-0.015173,0.978618,-0.007006,-0.205007,0.816553,0.216156,-0.304840,0.000074
21040,175.333333,-0.014998,0.978715,-0.006674,-0.204568,0.816380,0.216215,-0.304852,0.000053
21041,175.341667,-0.014989,0.978715,-0.006682,-0.204569,0.816381,0.216214,-0.304851,0.000054
21042,175.350000,-0.014985,0.978715,-0.006683,-0.204568,0.816380,0.216214,-0.304851,0.000054
21043,175.358333,-0.015098,0.978654,-0.006626,-0.204850,0.816371,0.216228,-0.304910,0.000073
21044,175.366667,-0.015085,0.978653,-0.006632,-0.204859,0.816369,0.216226,-0.304912,0.000074
21045,175.375000,-0.014982,0.978713,-0.006683,-0.204577,0.816379,0.216213,-0.304853,0.000055
21046,175.383333,-0.015412,0.978648,-0.006984,-0.204849,0.816484,0.216200,-0.304804,0.000092
21047,175.391667,-0.015534,0.978734,-0.007016,-0.204422,0.816424,0.216228,-0.304712,0.000093
21048,175.400000,-0.015537,0.978736,-0.007015,-0.204415,0.816425,0.216229,-0.304710,0.000092
21049,175.408333,-0.014861,0.978626,-0.006650,-0.205002,0.816440,0.216185,-0.304945,0.000054
21050,175.416667,-0.014984,0.978715,-0.006681,-0.204570,0.816380,0.216213,-0.304851,0.000054
21051,175.425000,-0.014986,0.978714,-0.006679,-0.204574,0.816379,0.216213,-0.304853,0.000054
21052,175.433333,-0.015433,0.978748,-0.007214,-0.204358,0.816445,0.216159,-0.304818,0.000066
21053,175.441667,-0.014987,0.978716,-0.006678,-0.204564,0.816380,0.216213,-0.304851,0.000053
